Algorithm,Type,Result 1,Result 2,Result 3,Result 4,Result 5,Result 6,Result 7,Result 8,Result 9,Result 10,Result 11,Result 12,Result 13,Result 14,Result 15,Result 16,Result 17,Result 18,Result 19,Result 20,Result 21,Result 22,Result 23,Result 24,Result 25,Result 26,Result 27,Result 28,Result 29,Result 30,Result 31,Result 32,Result 33,Result 34,Result 35,Result 36,Result 37,Result 38,Result 39,Result 40,Result 41,Result 42,Result 43,Result 44,Result 45,Result 46,Result 47,Result 48,Result 49,Result 50,Result 51,Result 52,Result 53,Result 54,Result 55,Result 56,Result 57,Result 58,Result 59,Result 60,Result 61,Result 62,Result 63,Result 64,Result 65,Result 66,Result 67,Result 68,Result 69,Result 70,Result 71,Result 72,Result 73,Result 74,Result 75,Result 76,Result 77,Result 78,Result 79,Result 80,Result 81,Result 82,Result 83,Result 84,Result 85,Result 86,Result 87,Result 88,Result 89,Result 90,Result 91,Result 92,Result 93,Result 94,Result 95,Result 96,Result 97,Result 98,Result 99,Result 100,Result 101,Result 102,Result 103,Result 104,Result 105,Result 106,Result 107,Result 108,Result 109,Result 110,Result 111,Result 112,Result 113,Result 114,Result 115,Result 116,Result 117,Result 118,Result 119,Result 120,Result 121,Result 122,Result 123,Result 124,Result 125,Result 126,Result 127,Result 128,Result 129,Result 130,Result 131,Result 132,Result 133,Result 134,Result 135,Result 136,Result 137,Result 138,Result 139,Result 140,Result 141,Result 142,Result 143,Result 144,Result 145,Result 146,Result 147,Result 148,Result 149,Result 150,Result 151,Result 152,Result 153,Result 154,Result 155,Result 156,Result 157,Result 158,Result 159,Result 160,Result 161,Result 162,Result 163,Result 164,Result 165,Result 166,Result 167,Result 168,Result 169,Result 170,Result 171,Result 172,Result 173,Result 174,Result 175,Result 176,Result 177,Result 178,Result 179,Result 180,Result 181,Result 182,Result 183,Result 184,Result 185,Result 186,Result 187,Result 188,Result 189,Result 190,Result 191,Result 192,Result 193,Result 194,Result 195,Result 196,Result 197,Result 198,Result 199,Result 200
GreedyLocalSearchAlgorithm,StartResult,101599,103001,109777,108087,99138,107681,111157,112945,117708,119580,104416,104389,111527,113382,99918,106363,108546,108254,107543,96769,113563,108374,114021,107834,108148,111304,97077,103033,102743,120253,107973,108575,106855,110700,106762,118940,105811,110385,108974,109468,108076,108051,107914,107326,115024,107845,101622,114266,107286,108817,117351,111759,105046,120896,110487,115271,106185,105013,107437,110308,109799,120856,108465,104596,116852,111994,99686,112949,100997,109686,113210,101009,111420,105466,113150,108877,111772,103049,121944,114868,111488,112477,112258,117447,111190,107026,103409,109740,105747,118443,108751,107200,106962,100500,101878,112331,106655,101857,105431,100092,111914,98369,115462,114274,114610,104934,106684,106660,113029,106592,113501,107472,117270,109412,109311,105655,109800,104669,104464,113146,109786,104973,101748,108157,107638,108943,111671,115241,103894,101114,104805,114521,108665,122652,110564,102944,115092,108560,106409,119363,113551,110192,119283,100168,107216,107970,104318,105846,107675,102196,107783,108942,117490,105288,113826,118722,112958,113458,121142,104058,106502,111161,110750,112473,113020,112122,104752,113163,100036,108641,105540,107298,123285,105016,96083,112485,113926,105548,101715,101090,114889,111814,109491,109656,118496,109114,110273,107195,110068,104140,120361,109059,98939,95436,97143,111434,115628,105460,113150,106532
GreedyLocalSearchAlgorithm,FinalResult,592,529,1066,394,414,660,478,378,1072,662,685,946,935,1348,1033,550,1235,1430,1116,555,764,1001,1709,1303,710,59,774,956,1020,1176,1244,539,996,870,564,1257,1109,465,1107,1369,853,1315,203,421,1080,269,904,989,743,807,421,1343,1045,718,1179,326,264,1286,587,715,743,823,889,991,1032,438,863,855,648,1375,550,1499,867,777,978,794,842,975,456,1027,1476,893,950,314,1472,1951,1052,1121,669,1108,656,1407,1158,162,717,851,830,1031,1091,217,953,286,952,916,1067,832,898,996,1054,382,1650,63,1537,1217,945,858,380,1098,1511,1283,1306,852,1184,991,762,963,1114,1037,415,552,436,531,1327,1080,1003,992,612,473,1274,1399,1090,1643,1274,632,566,321,947,1301,1170,886,454,657,995,336,678,577,491,1188,852,682,780,944,746,1464,917,1471,1285,335,695,1617,1028,738,1029,1036,905,161,1274,1351,608,570,397,771,1130,494,675,757,377,1452,1170,1231,1234,1344,1192,420,835,1219,809,942,875,561
SteepestLocalSearchAlgorithm,StartResult,108311,104850,111750,110941,112163,102179,114198,106194,104411,109100,101221,108336,106296,109029,111315,120608,109570,109351,105686,107300,106117,118553,104994,114568,116743,123488,104997,109615,102999,109044,113399,99516,102881,120117,99972,108319,119000,115161,119493,107052,105395,116817,106237,113934,112182,100664,108186,98525,115423,105005,99792,112473,105036,95431,113169,113383,104891,112023,116863,109264,109578,111729,113349,111314,111894,107981,112995,115757,108466,111849,109201,111447,121714,107010,112845,99407,110997,108098,112436,117110,103654,108353,103494,116069,107774,109357,105936,112596,112322,107111,107025,112300,107514,108324,114108,110302,108789,120694,110873,109234,105317,102268,108298,104925,110076,118662,101452,118892,105466,101704,111121,101164,118267,110001,100886,112671,106930,107672,105086,112435,118005,111155,109421,95386,112382,116765,114140,110154,114741,102970,110164,106465,107159,102183,114999,112329,107100,116363,106464,105958,107246,102750,100925,116960,107292,111381,108884,103947,116504,111489,108666,117870,118975,91379,115260,106993,108490,99707,112725,102375,104108,107515,105624,112311,95785,100108,113270,114896,115196,109849,113648,107633,113141,103776,114087,102270,109496,122291,106094,109710,103314,107724,103658,111981,104994,101519,114424,109215,105590,112760,102580,99780,113420,109974,104253,101981,116040,104542,112315,110913
SteepestLocalSearchAlgorithm,FinalResult,98,344,991,1007,329,765,869,559,1014,1235,759,1127,936,889,953,884,442,387,281,815,1040,1395,503,1194,399,942,2260,1214,1590,913,1143,127,902,77,1051,416,224,378,1088,555,639,949,1038,1313,1804,973,329,1146,1126,1398,1561,436,310,267,208,1461,1378,1046,694,1093,428,429,734,768,801,573,1034,635,994,629,961,1309,1150,1359,1247,694,1047,568,1579,938,585,1017,344,992,619,1002,657,515,871,1073,1238,1094,1347,820,1693,985,1130,809,811,942,248,980,546,1112,1033,986,228,1030,556,855,326,878,1623,620,257,1019,1139,930,1585,489,1160,1504,1344,182,1648,459,793,732,1291,1205,855,1084,988,844,1348,1000,745,475,774,1292,1018,1320,619,1055,1317,1276,1052,1089,1212,612,1033,1407,823,936,1766,934,1020,513,1047,763,1703,1100,1089,1195,1405,323,683,1001,716,563,829,756,480,1285,923,294,333,1161,900,985,855,626,396,322,626,815,216,1018,1383,699,540,529,769,566,621,765,550,1182,857,1493
