Algorithm,Type,Distance 1,Distance 2,Distance 3,Distance 4,Distance 5,Distance 6,Distance 7,Distance 8,Distance 9,Distance 10,Distance 11,Distance 12,Distance 13,Distance 14,Distance 15,Distance 16,Distance 17,Distance 18,Distance 19,Distance 20,Distance 21,Distance 22,Distance 23,Distance 24,Distance 25,Distance 26,Distance 27,Distance 28,Distance 29,Distance 30,Distance 31,Distance 32,Distance 33,Distance 34,Distance 35,Distance 36,Distance 37,Distance 38,Distance 39,Distance 40,Distance 41,Distance 42,Distance 43,Distance 44,Distance 45,Distance 46,Distance 47,Distance 48,Distance 49,Distance 50,Distance 51,Distance 52,Distance 53,Distance 54,Distance 55,Distance 56,Distance 57,Distance 58,Distance 59,Distance 60,Distance 61,Distance 62,Distance 63,Distance 64,Distance 65,Distance 66,Distance 67,Distance 68,Distance 69,Distance 70,Distance 71,Distance 72,Distance 73,Distance 74,Distance 75,Distance 76,Distance 77,Distance 78,Distance 79,Distance 80,Distance 81,Distance 82,Distance 83,Distance 84,Distance 85,Distance 86,Distance 87,Distance 88,Distance 89,Distance 90,Distance 91,Distance 92,Distance 93,Distance 94,Distance 95,Distance 96,Distance 97,Distance 98,Distance 99,Distance 100,Distance 101,Distance 102,Distance 103,Distance 104,Distance 105,Distance 106,Distance 107,Distance 108,Distance 109,Distance 110,Distance 111,Distance 112,Distance 113,Distance 114,Distance 115,Distance 116,Distance 117,Distance 118,Distance 119,Distance 120,Distance 121,Distance 122,Distance 123,Distance 124,Distance 125,Distance 126,Distance 127,Distance 128,Distance 129,Distance 130,Distance 131,Distance 132,Distance 133,Distance 134,Distance 135,Distance 136,Distance 137,Distance 138,Distance 139,Distance 140,Distance 141,Distance 142,Distance 143,Distance 144,Distance 145,Distance 146,Distance 147,Distance 148,Distance 149,Distance 150,Distance 151,Distance 152,Distance 153,Distance 154,Distance 155,Distance 156,Distance 157,Distance 158,Distance 159,Distance 160,Distance 161,Distance 162,Distance 163,Distance 164,Distance 165,Distance 166,Distance 167,Distance 168,Distance 169,Distance 170,Distance 171,Distance 172,Distance 173,Distance 174,Distance 175,Distance 176,Distance 177,Distance 178,Distance 179,Distance 180,Distance 181,Distance 182,Distance 183,Distance 184,Distance 185,Distance 186,Distance 187,Distance 188,Distance 189,Distance 190,Distance 191,Distance 192,Distance 193,Distance 194,Distance 195,Distance 196,Distance 197,Distance 198,Distance 199,Distance 200,Distance 201,Distance 202,Distance 203,Distance 204,Distance 205,Distance 206,Distance 207,Distance 208,Distance 209,Distance 210,Distance 211,Distance 212,Distance 213,Distance 214,Distance 215,Distance 216,Distance 217,Distance 218,Distance 219,Distance 220,Distance 221,Distance 222,Distance 223,Distance 224,Distance 225,Distance 226,Distance 227,Distance 228,Distance 229,Distance 230,Distance 231,Distance 232,Distance 233,Distance 234,Distance 235,Distance 236,Distance 237,Distance 238,Distance 239,Distance 240,Distance 241,Distance 242,Distance 243,Distance 244,Distance 245,Distance 246,Distance 247,Distance 248,Distance 249,Distance 250,Distance 251,Distance 252,Distance 253,Distance 254,Distance 255,Distance 256,Distance 257,Distance 258,Distance 259,Distance 260,Distance 261,Distance 262,Distance 263,Distance 264,Distance 265,Distance 266,Distance 267,Distance 268,Distance 269,Distance 270,Distance 271,Distance 272,Distance 273,Distance 274,Distance 275,Distance 276,Distance 277,Distance 278,Distance 279,Distance 280,Distance 281,Distance 282,Distance 283,Distance 284,Distance 285,Distance 286,Distance 287,Distance 288,Distance 289,Distance 290,Distance 291,Distance 292,Distance 293,Distance 294,Distance 295,Distance 296,Distance 297,Distance 298,Distance 299,Distance 300
GreedyLocalSearchAlgorithm,AverageDistance,15964.0,15717.5,15648.0,15653.0,15626.4,15533.833,15406.429,15337.5,15342.333,15338.0,15366.091,15360.417,15295.385,15302.857,15259.134,15275.125,15255.588,15252.167,15246.895,15242.2,15237.81,15251.546,15256.479,15279.875,15282.16,15278.808,15286.223,15296.143,15309.241,15306.833,15305.517,15294.125,15305.0,15317.471,15302.429,15306.527,15311.7295,15305.685,15301.743,15282.7,15276.171,15268.214,15266.6045,15268.659,15262.6,15265.195,15254.681,15243.875,15245.082,15233.36,15226.529,15222.0,15213.566,15220.556,15216.546,15205.625,15207.526,15206.414,15218.39,15228.3,15236.426,15239.274,15234.667,15226.422,15230.492,15235.561,15234.851,15236.309,15237.942,15242.071,15248.366,15240.306,15243.014,15241.973,15242.413,15237.645,15237.454,15236.654,15229.329,15233.888,15236.321,15237.524,15242.603,15243.917,15240.059,15238.779,15238.149,15236.966,15241.943,15243.711,15238.758,15236.468,15237.365,15241.926,15243.211,15237.6455,15239.66,15252.47,15256.758,15257.35,15253.515,15253.48,15258.65,15256.183,15256.419,15257.736,15263.804,15268.009,15263.66,15260.7,15262.189,15261.116,15257.876,15259.079,15261.591,15266.302,15264.692,15265.17,15265.949,15261.042,15262.314,15260.369,15263.976,15258.992,15262.368,15258.873,15258.063,15263.93,15258.9375,15257.523,15258.8545,15254.462,15258.902,15256.097,15262.104,15262.279,15261.672,15262.848,15263.892,15267.235,15268.1,15266.239,15265.755,15267.625,15268.193,15265.445,15265.19,15264.595,15267.349,15267.12,15266.172,15263.849,15263.078,15263.526,15262.058,15261.462,15259.446,15260.696,15263.232,15263.044,15266.397,15266.741,15264.669,15263.964,15265.685,15266.789,15270.138,15272.387,15270.538,15271.123,15272.859,15274.431,15274.093,15274.902,15279.611,15280.619,15277.181,15278.741,15277.548,15277.033,15279.221,15280.797,15281.579,15279.657,15278.8,15280.656,15282.145,15282.457,15280.915,15279.337,15277.435,15278.224,15276.301,15279.154,15281.482,15280.76,15280.035,15281.777,15281.819,15281.375,15278.976,15279.931,15281.714,15279.343,15279.356,15280.544,15280.223,15277.61,15277.947,15278.862,15277.379,15280.943,15280.353,15279.121,15281.251,15281.375,15279.778,15279.757,15279.795,15279.336,15279.864,15282.262,15281.453,15282.741,15280.769,15279.93,15279.718,15279.798,15277.7295,15275.73,15273.411,15271.884,15270.425,15270.444,15269.115,15269.895,15268.443,15267.038,15267.833,15268.638,15268.494,15267.976,15267.963,15266.877,15269.0205,15268.919,15269.732,15267.174,15267.948,15265.956,15267.311,15267.456,15267.048,15264.279,15264.385,15265.531,15266.91,15266.876,15266.973,15264.758,15266.341,15267.038,15265.813,15263.734,15264.313,15263.185,15263.588,15261.283,15261.77,15260.078,15258.564,15258.915,15259.868,15264.715,15265.011,15262.71,15262.636,15260.69,15259.154,15259.886,15259.975,15258.72,15257.95,15258.62,15260.375,15259.042,15259.847,15261.41,15261.903,15264.142,15265.124,15265.555,15266.064,15264.592,15262.519,15262.433,15260.97,15262.799,15263.679,15263.267
GreedyLocalSearchAlgorithm,MinimumDistance,15964,15471,15471,15471,15471,15071,14642,14642,14642,14642,14642,14642,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515,14515
SteepestLocalSearchAlgorithm,AverageDistance,14587.0,15225.0,15301.667,15328.5,15303.0,15226.0,15158.0,15238.0,15244.444,15228.6,15253.363,15293.583,15285.538,15258.143,15302.934,15268.6875,15278.294,15293.333,15303.263,15299.5,15307.0,15295.728,15272.565,15286.958,15290.8,15306.115,15296.259,15297.571,15293.621,15283.333,15303.742,15286.969,15298.242,15287.588,15307.686,15299.944,15299.352,15302.315,15300.077,15307.2,15287.0,15289.571,15282.931,15269.522,15274.955,15266.782,15259.021,15255.6045,15260.816,15250.54,15257.313,15255.27,15264.887,15251.259,15242.164,15242.893,15231.667,15241.0,15231.933,15229.217,15217.819,15216.564,15215.206,15208.1875,15200.893,15207.621,15212.492,15223.706,15223.231,15215.129,15214.662,15215.042,15209.973,15214.014,15213.333,15217.737,15227.806,15232.73,15236.987,15242.9375,15240.777,15233.939,15239.964,15240.631,15241.282,15241.431,15237.023,15232.534,15230.843,15230.355,15233.121,15240.782,15242.473,15243.563,15236.674,15245.114,15244.113,15247.378,15251.656,15251.62,15257.871,15255.784,15255.786,15258.183,15260.257,15262.349,15257.972,15259.574,15263.165,15259.891,15255.405,15254.286,15255.168,15261.149,15262.835,15269.914,15276.667,15273.06,15276.781,15277.283,15274.165,15269.2705,15266.203,15271.887,15269.744,15269.468,15266.26,15266.523,15264.193,15269.107,15275.138,15278.72,15280.233,15282.3955,15280.948,15281.904,15284.088,15285.398,15285.094,15283.8,15285.206,15282.373,15290.0,15285.527,15285.104,15286.87,15286.034,15286.777,15282.624,15284.167,15283.046,15286.342,15283.393,15279.61,15279.252,15281.59,15276.631,15274.633,15277.264,15278.525,15280.286,15277.142,15273.798,15272.988,15277.127,15272.319,15268.629,15267.202,15267.775,15267.776,15272.918,15275.535,15277.4795,15276.512,15281.743,15284.375,15283.197,15284.438,15286.43,15288.172,15287.89,15286.879,15283.989,15288.685,15290.297,15291.65,15290.332,15290.378,15293.921,15294.363,15291.707,15291.099,15287.8545,15288.438,15288.446,15288.582,15286.238,15284.47,15283.211,15282.54,15283.597,15284.579,15282.152,15281.073,15280.663,15278.024,15279.831,15280.135,15278.818,15278.614,15278.204,15279.651,15279.766,15277.556,15276.093,15276.561,15276.802,15278.968,15281.1875,15280.063,15280.452,15280.824,15279.229,15279.786,15282.885,15284.823,15284.502,15282.312,15280.742,15277.856,15276.087,15276.427,15277.699,15279.333,15280.894,15281.551,15282.156,15282.613,15283.401,15285.079,15286.17,15285.442,15285.078,15286.315,15285.502,15285.492,15282.794,15282.593,15280.494,15280.304,15279.02,15275.77,15275.94,15275.299,15274.49,15275.902,15276.082,15274.911,15275.691,15275.127,15277.59,15278.542,15281.677,15281.849,15279.5205,15277.793,15276.161,15278.351,15279.167,15278.678,15280.195,15280.945,15280.055,15279.759,15279.28,15279.598,15278.574,15279.993,15280.942,15282.107,15280.054,15279.752,15278.841,15279.774,15279.958,15279.21,15280.805,15282.121,15281.377,15281.379,15280.512,15284.034,15283.361,15283.585,15285.105,15285.676,15288.192,15286.259,15286.913,15287.68
SteepestLocalSearchAlgorithm,MinimumDistance,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14587,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14479,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460,14460
