Algorithm,Type,Distance 1,Distance 2,Distance 3,Distance 4,Distance 5,Distance 6,Distance 7,Distance 8,Distance 9,Distance 10,Distance 11,Distance 12,Distance 13,Distance 14,Distance 15,Distance 16,Distance 17,Distance 18,Distance 19,Distance 20,Distance 21,Distance 22,Distance 23,Distance 24,Distance 25,Distance 26,Distance 27,Distance 28,Distance 29,Distance 30,Distance 31,Distance 32,Distance 33,Distance 34,Distance 35,Distance 36,Distance 37,Distance 38,Distance 39,Distance 40,Distance 41,Distance 42,Distance 43,Distance 44,Distance 45,Distance 46,Distance 47,Distance 48,Distance 49,Distance 50,Distance 51,Distance 52,Distance 53,Distance 54,Distance 55,Distance 56,Distance 57,Distance 58,Distance 59,Distance 60,Distance 61,Distance 62,Distance 63,Distance 64,Distance 65,Distance 66,Distance 67,Distance 68,Distance 69,Distance 70,Distance 71,Distance 72,Distance 73,Distance 74,Distance 75,Distance 76,Distance 77,Distance 78,Distance 79,Distance 80,Distance 81,Distance 82,Distance 83,Distance 84,Distance 85,Distance 86,Distance 87,Distance 88,Distance 89,Distance 90,Distance 91,Distance 92,Distance 93,Distance 94,Distance 95,Distance 96,Distance 97,Distance 98,Distance 99,Distance 100,Distance 101,Distance 102,Distance 103,Distance 104,Distance 105,Distance 106,Distance 107,Distance 108,Distance 109,Distance 110,Distance 111,Distance 112,Distance 113,Distance 114,Distance 115,Distance 116,Distance 117,Distance 118,Distance 119,Distance 120,Distance 121,Distance 122,Distance 123,Distance 124,Distance 125,Distance 126,Distance 127,Distance 128,Distance 129,Distance 130,Distance 131,Distance 132,Distance 133,Distance 134,Distance 135,Distance 136,Distance 137,Distance 138,Distance 139,Distance 140,Distance 141,Distance 142,Distance 143,Distance 144,Distance 145,Distance 146,Distance 147,Distance 148,Distance 149,Distance 150,Distance 151,Distance 152,Distance 153,Distance 154,Distance 155,Distance 156,Distance 157,Distance 158,Distance 159,Distance 160,Distance 161,Distance 162,Distance 163,Distance 164,Distance 165,Distance 166,Distance 167,Distance 168,Distance 169,Distance 170,Distance 171,Distance 172,Distance 173,Distance 174,Distance 175,Distance 176,Distance 177,Distance 178,Distance 179,Distance 180,Distance 181,Distance 182,Distance 183,Distance 184,Distance 185,Distance 186,Distance 187,Distance 188,Distance 189,Distance 190,Distance 191,Distance 192,Distance 193,Distance 194,Distance 195,Distance 196,Distance 197,Distance 198,Distance 199,Distance 200,Distance 201,Distance 202,Distance 203,Distance 204,Distance 205,Distance 206,Distance 207,Distance 208,Distance 209,Distance 210,Distance 211,Distance 212,Distance 213,Distance 214,Distance 215,Distance 216,Distance 217,Distance 218,Distance 219,Distance 220,Distance 221,Distance 222,Distance 223,Distance 224,Distance 225,Distance 226,Distance 227,Distance 228,Distance 229,Distance 230,Distance 231,Distance 232,Distance 233,Distance 234,Distance 235,Distance 236,Distance 237,Distance 238,Distance 239,Distance 240,Distance 241,Distance 242,Distance 243,Distance 244,Distance 245,Distance 246,Distance 247,Distance 248,Distance 249,Distance 250,Distance 251,Distance 252,Distance 253,Distance 254,Distance 255,Distance 256,Distance 257,Distance 258,Distance 259,Distance 260,Distance 261,Distance 262,Distance 263,Distance 264,Distance 265,Distance 266,Distance 267,Distance 268,Distance 269,Distance 270,Distance 271,Distance 272,Distance 273,Distance 274,Distance 275,Distance 276,Distance 277,Distance 278,Distance 279,Distance 280,Distance 281,Distance 282,Distance 283,Distance 284,Distance 285,Distance 286,Distance 287,Distance 288,Distance 289,Distance 290,Distance 291,Distance 292,Distance 293,Distance 294,Distance 295,Distance 296,Distance 297,Distance 298,Distance 299,Distance 300
GreedyLocalSearchAlgorithm,AverageDistance,22194.0,22511.5,22267.666,22016.5,22235.2,22217.334,22223.715,22244.875,22147.111,22201.6,22150.363,22119.75,22115.385,22120.0,22105.0,22215.625,22155.53,22117.334,22104.0,22109.55,22130.715,22111.863,22155.479,22159.541,22160.88,22149.96,22176.334,22173.178,22173.828,22149.7,22142.193,22117.438,22129.94,22136.559,22136.885,22116.223,22136.973,22141.053,22132.64,22135.0,22145.268,22121.523,22112.559,22115.908,22107.6,22113.283,22105.213,22097.438,22103.326,22092.86,22077.785,22081.096,22079.584,22064.814,22071.2,22065.785,22056.666,22047.846,22049.186,22048.232,22036.836,22053.678,22044.523,22045.14,22038.062,22032.895,22049.447,22033.234,22049.652,22065.572,22065.578,22055.652,22063.768,22057.393,22053.746,22053.658,22050.26,22051.281,22054.05,22067.088,22066.1,22067.354,22069.023,22068.512,22067.354,22081.861,22080.195,22082.045,22084.258,22093.678,22097.955,22103.195,22101.033,22104.84,22110.021,22117.344,22112.227,22106.459,22101.787,22100.77,22103.219,22098.893,22103.729,22100.25,22095.42,22087.443,22078.299,22081.695,22080.78,22076.637,22077.01,22079.75,22081.186,22088.887,22093.486,22093.025,22082.018,22079.652,22083.0,22080.617,22076.959,22081.934,22082.537,22080.943,22082.928,22078.238,22079.086,22074.594,22076.898,22072.453,22070.877,22067.182,22066.723,22060.521,22065.148,22066.846,22071.416,22075.21,22071.008,22067.771,22071.086,22074.986,22067.027,22063.758,22063.771,22071.754,22065.518,22065.459,22065.611,22063.307,22060.582,22054.047,22045.955,22046.812,22041.4,22044.21,22047.16,22046.463,22051.793,22054.113,22058.354,22050.926,22049.705,22055.348,22058.988,22062.596,22059.684,22057.87,22059.018,22061.982,22058.771,22057.18,22054.982,22056.615,22059.12,22055.63,22053.29,22056.838,22053.643,22055.762,22055.332,22057.4,22056.17,22054.902,22052.098,22052.402,22048.566,22047.324,22045.746,22050.074,22054.11,22056.24,22053.99,22054.113,22049.697,22050.23,22047.584,22043.701,22043.352,22041.72,22041.219,22040.846,22037.355,22036.883,22032.814,22030.043,22029.768,22026.27,22029.43,22029.98,22033.871,22038.77,22037.094,22033.44,22031.229,22028.422,22030.092,22033.404,22029.986,22030.908,22031.168,22030.127,22033.135,22031.035,22031.533,22029.588,22031.648,22033.215,22035.943,22036.469,22040.143,22038.889,22039.645,22034.982,22039.812,22042.04,22043.844,22040.857,22044.3,22043.607,22044.262,22043.967,22041.16,22047.43,22048.559,22051.44,22050.867,22047.947,22050.525,22046.004,22046.654,22045.682,22045.22,22042.361,22044.066,22044.105,22041.234,22043.76,22041.873,22042.346,22041.785,22041.805,22041.562,22040.068,22039.729,22040.842,22040.4,22038.143,22036.979,22039.297,22037.324,22040.334,22041.041,22039.69,22043.309,22045.674,22044.848,22040.414,22038.63,22039.318,22040.658,22042.309,22041.62,22039.123,22036.934,22036.076,22034.64,22033.336,22032.865,22031.393,22032.037,22033.377,22032.9,22032.9,22033.244,22033.156,22035.479,22036.785,22036.248,22034.143
GreedyLocalSearchAlgorithm,MinimumDistance,22194,22194,21780,21263,21263,21263,21263,21263,21263,21263,21263,21263,21263,21263,21263,21263,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21194,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,21148,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20947,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805,20805
SteepestLocalSearchAlgorithm,AverageDistance,22000.0,21745.5,21865.0,22097.75,22521.6,22658.5,22771.143,22598.125,22493.111,22413.3,22480.818,22388.25,22404.924,22344.215,22327.066,22328.688,22334.646,22376.445,22419.158,22402.5,22418.191,22354.318,22325.479,22316.625,22282.48,22270.385,22280.186,22272.715,22293.758,22310.6,22346.742,22336.281,22300.06,22262.824,22267.514,22262.305,22269.838,22252.105,22261.334,22252.25,22246.39,22265.143,22292.117,22275.387,22319.623,22333.326,22367.957,22397.896,22392.715,22389.12,22374.451,22376.04,22386.207,22375.26,22377.545,22384.0,22389.877,22399.154,22386.83,22373.4,22374.934,22383.371,22402.35,22402.766,22398.154,22411.227,22413.074,22398.662,22391.957,22381.6,22378.197,22386.18,22384.822,22394.945,22380.387,22367.725,22362.78,22364.219,22349.72,22340.662,22356.617,22362.098,22346.566,22336.547,22325.53,22321.523,22317.242,22313.307,22308.393,22315.768,22306.912,22300.088,22301.334,22296.426,22305.264,22305.656,22314.01,22314.541,22323.615,22324.92,22317.564,22326.48,22319.582,22323.78,22323.656,22319.943,22327.13,22321.111,22327.166,22338.754,22354.055,22355.125,22358.752,22365.44,22374.783,22384.275,22390.684,22393.432,22387.572,22397.268,22388.693,22399.033,22400.447,22411.588,22408.576,22408.293,22403.102,22399.805,22407.783,22406.361,22409.549,22409.152,22412.248,22407.344,22413.178,22403.25,22400.16,22406.203,22407.633,22405.314,22407.596,22412.578,22405.447,22407.986,22411.316,22408.568,22415.252,22411.256,22410.234,22403.06,22403.146,22402.725,22401.777,22401.332,22400.014,22396.629,22395.42,22398.55,22402.377,22398.594,22397.428,22395.617,22401.252,22402.354,22401.115,22405.934,22407.6,22403.953,22406.172,22407.354,22407.695,22409.262,22414.965,22410.057,22415.668,22408.63,22411.248,22405.916,22412.15,22415.488,22420.951,22420.121,22426.012,22419.06,22419.379,22421.36,22415.545,22419.016,22419.635,22417.7,22418.854,22416.244,22411.855,22408.562,22402.006,22402.006,22404.406,22402.691,22400.055,22401.88,22399.736,22398.03,22397.314,22398.035,22401.322,22398.967,22394.223,22397.395,22398.842,22395.533,22398.678,22395.803,22402.033,22402.44,22400.535,22401.305,22398.291,22398.955,22399.37,22405.76,22407.24,22404.414,22403.062,22400.701,22400.414,22405.133,22401.12,22402.785,22405.752,22401.773,22399.352,22401.982,22402.047,22401.838,22404.09,22402.805,22400.545,22399.496,22401.912,22402.275,22404.133,22404.297,22402.992,22403.44,22401.756,22406.113,22402.264,22405.746,22408.434,22407.195,22403.326,22402.773,22403.17,22399.121,22402.443,22402.844,22400.436,22401.256,22403.031,22406.834,22407.94,22412.008,22414.445,22415.656,22415.758,22413.309,22412.521,22410.52,22410.482,22410.107,22408.1,22408.55,22409.29,22404.781,22406.611,22409.105,22404.877,22405.85,22407.076,22407.572,22411.943,22410.125,22413.844,22415.38,22413.701,22411.424,22408.715,22409.486,22414.678,22419.559,22422.182,22424.24,22423.115,22423.293,22421.11,22422.05,22421.475,22417.36,22415.877,22419.438
SteepestLocalSearchAlgorithm,MinimumDistance,22000,21491,21491,21491,21491,21491,21491,21387,21387,21387,21387,21370,21370,21370,21370,21370,21370,21370,21370,21370,21370,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013,21013
