Algorithm,Type,Result 1,Result 2,Result 3,Result 4,Result 5,Result 6,Result 7,Result 8,Result 9,Result 10,Result 11,Result 12,Result 13,Result 14,Result 15,Result 16,Result 17,Result 18,Result 19,Result 20,Result 21,Result 22,Result 23,Result 24,Result 25,Result 26,Result 27,Result 28,Result 29,Result 30,Result 31,Result 32,Result 33,Result 34,Result 35,Result 36,Result 37,Result 38,Result 39,Result 40,Result 41,Result 42,Result 43,Result 44,Result 45,Result 46,Result 47,Result 48,Result 49,Result 50,Result 51,Result 52,Result 53,Result 54,Result 55,Result 56,Result 57,Result 58,Result 59,Result 60,Result 61,Result 62,Result 63,Result 64,Result 65,Result 66,Result 67,Result 68,Result 69,Result 70,Result 71,Result 72,Result 73,Result 74,Result 75,Result 76,Result 77,Result 78,Result 79,Result 80,Result 81,Result 82,Result 83,Result 84,Result 85,Result 86,Result 87,Result 88,Result 89,Result 90,Result 91,Result 92,Result 93,Result 94,Result 95,Result 96,Result 97,Result 98,Result 99,Result 100,Result 101,Result 102,Result 103,Result 104,Result 105,Result 106,Result 107,Result 108,Result 109,Result 110,Result 111,Result 112,Result 113,Result 114,Result 115,Result 116,Result 117,Result 118,Result 119,Result 120,Result 121,Result 122,Result 123,Result 124,Result 125,Result 126,Result 127,Result 128,Result 129,Result 130,Result 131,Result 132,Result 133,Result 134,Result 135,Result 136,Result 137,Result 138,Result 139,Result 140,Result 141,Result 142,Result 143,Result 144,Result 145,Result 146,Result 147,Result 148,Result 149,Result 150,Result 151,Result 152,Result 153,Result 154,Result 155,Result 156,Result 157,Result 158,Result 159,Result 160,Result 161,Result 162,Result 163,Result 164,Result 165,Result 166,Result 167,Result 168,Result 169,Result 170,Result 171,Result 172,Result 173,Result 174,Result 175,Result 176,Result 177,Result 178,Result 179,Result 180,Result 181,Result 182,Result 183,Result 184,Result 185,Result 186,Result 187,Result 188,Result 189,Result 190,Result 191,Result 192,Result 193,Result 194,Result 195,Result 196,Result 197,Result 198,Result 199,Result 200
GreedyLocalSearchAlgorithm,StartResult,150796,144132,140174,139963,141414,138067,142068,138093,148854,143804,152009,146957,142282,140876,150860,142104,139011,135401,144459,139709,138891,146891,143318,142188,140439,125901,147974,133065,144129,138841,136474,143359,141840,146544,144886,139314,135069,125985,140829,153439,142730,140210,124147,136821,131864,133785,137120,147869,147866,156846,128329,151240,138698,128458,139666,143394,139571,136013,152534,140092,143079,133878,140420,132305,140100,141411,142051,142157,141063,142395,146763,157864,144532,134648,138380,144895,141163,141896,129021,135930,146564,141995,136241,138434,133160,139756,129735,140247,147549,151046,142301,148575,141399,144937,144850,145965,148494,152227,147471,136770,144387,152939,146392,140640,141013,141766,135746,153282,145411,149981,149300,140115,140021,134416,147844,138949,138853,146535,143408,135950,136579,138594,136882,140857,124182,148910,135354,137629,148262,155432,135247,134610,144089,142753,155648,138107,140511,138310,135041,143715,142179,129626,144732,150463,139528,133316,149161,135719,135155,148804,142129,138956,148324,156537,145100,150178,147704,133703,138072,153935,138757,144776,148264,128067,139570,141630,159748,140780,143163,144018,144092,144290,151916,154795,143634,152998,139855,133085,141823,139080,153149,152513,137829,150283,150744,156459,135469,142510,128363,131071,157905,149841,144618,137512,147475,150998,147567,126809,155052,131208
GreedyLocalSearchAlgorithm,FinalResult,760,936,1696,1788,1188,1555,2521,662,2200,1605,783,578,1616,1874,1602,1203,1327,1729,1443,1607,2843,1614,2540,870,1011,1488,1621,435,1673,2024,1825,1830,1525,1396,1190,1326,1106,1365,1612,1329,1281,1273,2123,2329,1156,1556,2181,906,929,1098,968,956,895,1736,397,895,1362,1058,522,1102,776,1001,2129,1110,1937,1689,825,1904,2504,1552,1993,1505,1103,2189,988,1188,1599,1116,1076,362,1187,1721,2091,1757,2035,2472,1838,1183,1937,1532,2159,1878,1392,1516,1705,710,616,998,1723,853,484,1421,1146,1880,728,1213,1623,1618,935,1904,1621,1221,957,1584,886,1538,1476,1497,874,1087,1393,942,1359,623,1426,1325,1528,1731,1067,1567,1640,1973,1093,1146,956,1872,1761,1011,903,1190,278,1548,1976,1176,1572,2987,1398,1604,1414,1466,1448,930,1594,1242,1645,995,1581,1157,1642,1523,797,1621,643,1944,1103,2601,1315,949,1033,992,2030,856,1508,2102,985,1068,1957,1534,860,1261,1005,650,1902,1376,1995,1599,1939,1538,783,692,1186,1470,1071,1587,1533,2071,1560,1342,1520,1178
SteepestLocalSearchAlgorithm,StartResult,143835,141686,145868,159228,137782,139205,140609,141428,134235,135018,153265,134903,152990,138785,146474,133042,152803,145653,132418,125632,137692,147190,138086,152345,125675,140426,145880,148359,128362,143855,141116,141869,148909,135983,127812,146080,138200,141093,146194,133043,142262,134653,133176,142566,133933,150092,144758,136818,141471,142804,130385,131890,133566,153480,135545,142562,142653,131288,146047,151541,134442,151370,142589,133299,146293,136967,133789,146040,150076,138989,131950,142365,142977,144129,151284,139131,140852,142768,149041,149849,134080,144402,142662,154226,145503,132506,139304,141243,159500,146778,154597,139475,138917,148158,145567,135030,139183,148485,143091,130901,132576,135679,151061,140418,145224,149015,127249,150921,125667,131802,141118,142532,132504,153803,136687,125881,159063,150665,154305,137871,146758,139557,144786,150391,130936,143565,132052,136420,137635,132560,154296,141380,125376,137539,129819,137719,147821,146519,141666,144177,150963,150045,135780,142978,146800,137774,137785,151419,134576,132571,152144,143311,133273,152636,140754,147544,148371,155152,136667,144102,139585,131306,137081,142825,150304,142322,139759,146280,150679,150188,137606,146605,141549,141000,124017,146434,133515,139497,139001,141067,131152,137173,147283,141295,152739,159225,142085,130914,133321,141376,153128,139679,138614,142646,152536,137760,129464,141861,144669,135241
SteepestLocalSearchAlgorithm,FinalResult,1090,2535,2391,1665,809,1389,938,1937,1203,1695,648,239,1542,2442,1303,1718,1532,2736,1338,1911,3335,504,2480,2171,597,1327,779,2052,2461,2259,2616,1193,1422,1026,1212,2229,829,2248,1185,1211,2257,1262,2476,992,1610,2628,2033,631,2007,1314,1476,852,856,2187,2178,1712,881,2374,1719,1580,2259,2836,874,1232,1673,1569,1619,1062,1424,1044,688,1611,1521,704,2258,1191,921,2461,1501,1313,919,2277,2047,846,1541,1338,2659,1762,1834,2131,1720,1143,907,2132,1607,812,1030,2592,2214,1208,1285,1924,1060,1523,1197,1638,2351,1475,1971,912,1670,1987,1364,1991,1839,1375,1884,1831,1872,1617,1611,1155,1321,2477,2250,1337,1998,1089,2518,1179,1018,1186,1773,1662,1310,1280,1731,1329,1499,703,1260,1703,1516,1522,1224,1187,1051,1984,1348,2651,1444,717,1473,2447,1626,1557,601,1888,1634,666,2912,1186,1701,1534,617,1951,1400,2576,1815,1307,864,746,1067,2083,803,1228,1747,2525,1620,1091,1837,1730,1277,1619,1483,1349,1913,2266,1462,1387,827,2404,818,1547,1894,2128,1340,1418,1275,1091
