Algorithm,Type,Result 1,Result 2,Result 3,Result 4,Result 5,Result 6,Result 7,Result 8,Result 9,Result 10,Result 11,Result 12,Result 13,Result 14,Result 15,Result 16,Result 17,Result 18,Result 19,Result 20,Result 21,Result 22,Result 23,Result 24,Result 25,Result 26,Result 27,Result 28,Result 29,Result 30,Result 31,Result 32,Result 33,Result 34,Result 35,Result 36,Result 37,Result 38,Result 39,Result 40,Result 41,Result 42,Result 43,Result 44,Result 45,Result 46,Result 47,Result 48,Result 49,Result 50,Result 51,Result 52,Result 53,Result 54,Result 55,Result 56,Result 57,Result 58,Result 59,Result 60,Result 61,Result 62,Result 63,Result 64,Result 65,Result 66,Result 67,Result 68,Result 69,Result 70,Result 71,Result 72,Result 73,Result 74,Result 75,Result 76,Result 77,Result 78,Result 79,Result 80,Result 81,Result 82,Result 83,Result 84,Result 85,Result 86,Result 87,Result 88,Result 89,Result 90,Result 91,Result 92,Result 93,Result 94,Result 95,Result 96,Result 97,Result 98,Result 99,Result 100,Result 101,Result 102,Result 103,Result 104,Result 105,Result 106,Result 107,Result 108,Result 109,Result 110,Result 111,Result 112,Result 113,Result 114,Result 115,Result 116,Result 117,Result 118,Result 119,Result 120,Result 121,Result 122,Result 123,Result 124,Result 125,Result 126,Result 127,Result 128,Result 129,Result 130,Result 131,Result 132,Result 133,Result 134,Result 135,Result 136,Result 137,Result 138,Result 139,Result 140,Result 141,Result 142,Result 143,Result 144,Result 145,Result 146,Result 147,Result 148,Result 149,Result 150,Result 151,Result 152,Result 153,Result 154,Result 155,Result 156,Result 157,Result 158,Result 159,Result 160,Result 161,Result 162,Result 163,Result 164,Result 165,Result 166,Result 167,Result 168,Result 169,Result 170,Result 171,Result 172,Result 173,Result 174,Result 175,Result 176,Result 177,Result 178,Result 179,Result 180,Result 181,Result 182,Result 183,Result 184,Result 185,Result 186,Result 187,Result 188,Result 189,Result 190,Result 191,Result 192,Result 193,Result 194,Result 195,Result 196,Result 197,Result 198,Result 199,Result 200
GreedyLocalSearchAlgorithm,StartResult,43061,44136,46239,47805,45881,45353,48737,46099,49632,49527,46081,48504,46197,48787,49288,48538,46719,48984,44950,47743,47532,49536,50006,48370,44928,43702,47679,45135,48394,44488,48025,50306,45706,42964,47158,48978,52923,46883,43105,49127,48060,49727,48167,47667,47029,45924,46552,50006,45826,46459,45372,43560,52050,45934,48179,51349,52361,47533,46691,47372,48621,45741,47216,49753,50247,50102,47126,48168,48703,47841,47381,50468,49111,45554,48395,49714,45912,44243,50898,50890,47482,46525,50061,49516,43501,47918,46625,46354,47139,49201,47604,47226,49930,47973,47845,47336,46570,43457,44995,49325,42770,46866,46852,46484,45592,50023,44097,48864,46796,44902,46804,47363,48159,45338,50373,43789,46596,48275,45914,47913,48853,47993,47371,46955,47536,42885,43264,49110,51932,46232,47613,48855,47833,44532,50720,46796,46314,46290,45123,47570,49901,46222,47815,49888,50606,48415,46229,47504,45469,47463,50152,48696,48927,53210,48131,47269,45554,47376,46830,50692,46393,45542,49565,51419,45820,44815,45527,47745,46213,48008,50079,47256,51217,48688,45373,45604,46349,47300,43899,53028,49731,44704,46343,47060,49549,47901,51915,45638,47524,45779,51000,46770,47544,47795,46515,47635,46359,46405,41931,44825
GreedyLocalSearchAlgorithm,FinalResult,870,1004,576,668,505,1235,100,334,583,554,720,135,672,344,573,352,439,720,266,635,268,381,597,547,879,621,650,412,617,394,385,656,470,426,486,280,430,839,755,497,451,649,590,876,268,594,613,296,881,359,532,555,707,338,194,450,761,414,434,543,392,279,664,427,461,576,488,677,182,491,514,919,727,523,559,1224,590,299,608,444,612,401,412,520,365,203,339,715,273,682,371,528,352,99,608,548,463,428,689,209,575,469,292,383,714,568,577,365,711,460,677,794,316,712,919,457,486,824,739,392,359,448,686,260,632,529,308,293,399,601,588,475,695,411,641,419,338,645,329,662,607,1019,200,613,635,294,649,441,618,506,47,829,316,604,1015,228,213,340,409,495,748,366,623,728,780,837,529,523,522,732,636,354,585,615,366,302,756,442,716,643,600,279,494,400,573,456,731,548,511,452,293,478,701,492,315,43,456,607,230,327
SteepestLocalSearchAlgorithm,StartResult,48303,47066,50215,51481,44498,48354,46935,50479,47853,47853,49199,48405,43757,49118,47001,51048,48614,46349,44742,45302,46284,45527,44454,52022,45729,46720,46003,45473,49003,45984,41743,44064,46034,47693,41510,44819,49137,48388,51448,42177,49242,44874,41271,50614,46653,51546,49294,47243,47058,43596,48232,50025,45736,46297,46464,46051,46099,53843,48552,50689,53374,45980,53058,46993,44655,50886,47734,48131,46909,43891,45568,49921,48173,46931,46499,49028,56463,43555,46806,51020,47815,45109,51385,43310,48477,43750,47689,45779,43303,49099,48021,49914,41395,46550,49152,42162,44912,49647,49804,50318,45108,50724,45101,47312,48651,47875,50067,46651,47744,44822,44190,45862,46834,53627,43492,46427,51177,46908,50517,48455,49036,46093,45581,48061,50881,50344,46899,43565,50464,50573,48140,44683,49280,46518,48465,48203,50321,46485,46135,43173,50716,45624,48685,46069,45858,45208,48856,47253,43844,48280,50856,47366,44716,44267,46385,49535,47200,51920,50004,43268,48067,46540,47573,49924,46016,42341,48774,51043,49081,49564,46641,47777,47426,46528,50996,46292,42032,51514,46368,43127,46058,48641,48762,47667,49589,49919,46258,49200,48627,47918,46936,46513,44303,50615,50404,49039,45945,47627,49259,44250
SteepestLocalSearchAlgorithm,FinalResult,466,561,418,205,753,510,890,540,454,804,674,1359,744,619,840,644,1072,828,563,806,1102,1015,1039,421,489,693,835,799,522,519,877,1079,881,809,747,624,584,955,264,881,637,948,1147,844,620,649,752,642,503,706,897,772,553,307,800,580,1090,619,746,182,702,521,871,773,612,794,942,651,911,1139,456,544,550,731,597,694,1066,356,539,933,763,427,227,1118,1304,706,654,604,1070,157,532,518,857,779,296,1028,897,430,551,260,421,540,940,820,388,626,822,563,658,952,240,889,709,503,622,484,442,474,1135,715,731,711,995,560,689,566,723,534,894,509,401,1430,667,569,410,599,934,877,658,435,902,907,954,767,1117,870,568,803,592,384,1155,796,606,653,507,380,411,603,406,786,733,848,444,94,788,850,341,611,588,510,235,656,153,204,644,223,635,880,791,453,624,1013,300,610,434,700,867,1175,624,739,810,537,275,882,298,756,873,430,378,258
