Algorithm,Type,Result 1,Result 2,Result 3,Result 4,Result 5,Result 6,Result 7,Result 8,Result 9,Result 10,Result 11,Result 12,Result 13,Result 14,Result 15,Result 16,Result 17,Result 18,Result 19,Result 20,Result 21,Result 22,Result 23,Result 24,Result 25,Result 26,Result 27,Result 28,Result 29,Result 30,Result 31,Result 32,Result 33,Result 34,Result 35,Result 36,Result 37,Result 38,Result 39,Result 40,Result 41,Result 42,Result 43,Result 44,Result 45,Result 46,Result 47,Result 48,Result 49,Result 50,Result 51,Result 52,Result 53,Result 54,Result 55,Result 56,Result 57,Result 58,Result 59,Result 60,Result 61,Result 62,Result 63,Result 64,Result 65,Result 66,Result 67,Result 68,Result 69,Result 70,Result 71,Result 72,Result 73,Result 74,Result 75,Result 76,Result 77,Result 78,Result 79,Result 80,Result 81,Result 82,Result 83,Result 84,Result 85,Result 86,Result 87,Result 88,Result 89,Result 90,Result 91,Result 92,Result 93,Result 94,Result 95,Result 96,Result 97,Result 98,Result 99,Result 100,Result 101,Result 102,Result 103,Result 104,Result 105,Result 106,Result 107,Result 108,Result 109,Result 110,Result 111,Result 112,Result 113,Result 114,Result 115,Result 116,Result 117,Result 118,Result 119,Result 120,Result 121,Result 122,Result 123,Result 124,Result 125,Result 126,Result 127,Result 128,Result 129,Result 130,Result 131,Result 132,Result 133,Result 134,Result 135,Result 136,Result 137,Result 138,Result 139,Result 140,Result 141,Result 142,Result 143,Result 144,Result 145,Result 146,Result 147,Result 148,Result 149,Result 150,Result 151,Result 152,Result 153,Result 154,Result 155,Result 156,Result 157,Result 158,Result 159,Result 160,Result 161,Result 162,Result 163,Result 164,Result 165,Result 166,Result 167,Result 168,Result 169,Result 170,Result 171,Result 172,Result 173,Result 174,Result 175,Result 176,Result 177,Result 178,Result 179,Result 180,Result 181,Result 182,Result 183,Result 184,Result 185,Result 186,Result 187,Result 188,Result 189,Result 190,Result 191,Result 192,Result 193,Result 194,Result 195,Result 196,Result 197,Result 198,Result 199,Result 200
GreedyLocalSearchAlgorithm,StartResult,38746,41033,41136,39339,39693,42696,40535,41911,41004,37507,41777,42477,41799,39141,41114,40882,42156,42577,42320,41610,41178,40199,36998,39812,39084,37580,42179,39970,41612,41135,40264,43180,39484,42262,38493,39764,38898,41860,40481,41128,38601,40130,41145,40772,41022,38091,40867,40572,41460,41888,37338,41032,39269,41169,39938,41904,41164,41287,40885,40372,41451,39218,40690,37997,40459,39686,41025,40560,40213,38385,41184,41149,37703,39272,41357,36055,35281,42065,37004,39739,40046,40533,39733,41436,40221,42176,39466,41996,39860,39185,43769,41333,38124,40454,38875,38950,41117,39779,38234,42373,41151,40329,39894,39299,40426,41069,39605,43233,42338,41337,36998,40563,42390,40686,39148,39367,41990,41950,40882,43255,42698,40765,39887,40300,42627,37970,38358,40525,39736,37731,41982,41091,39054,38923,39986,39739,43446,41050,37443,41545,42494,41281,38742,40028,36800,42291,41581,42277,41340,40159,38113,39135,38650,40425,38331,40359,38769,41498,40582,42041,38378,41737,40865,39730,37901,38825,38477,41060,41412,40918,39451,40760,41873,38160,38211,42330,40994,43050,39541,38908,38332,41978,41282,41809,38184,40616,39063,41061,41468,38518,41749,41505,39340,37642,38977,41678,38340,40706,39721,38018
GreedyLocalSearchAlgorithm,FinalResult,337,470,437,290,529,368,510,272,514,890,195,328,443,586,375,232,364,350,219,218,340,328,371,416,338,282,487,454,342,615,349,176,306,281,275,295,279,440,342,559,360,742,231,362,278,642,245,639,329,400,340,408,644,500,650,409,380,228,544,340,517,394,490,211,436,300,193,503,424,370,231,484,353,419,590,440,306,410,377,366,279,317,194,733,482,293,440,550,256,627,332,754,545,675,618,356,321,444,358,337,353,354,378,390,305,314,328,248,270,316,355,402,174,310,202,422,148,444,621,323,352,249,471,336,460,743,261,288,292,280,339,340,246,509,119,301,249,191,273,330,308,269,531,337,352,251,436,385,391,497,473,417,533,275,510,334,575,112,452,453,358,484,356,555,482,361,145,361,308,398,333,259,505,652,183,339,763,251,520,358,161,305,267,255,364,438,560,557,387,278,401,351,153,410,441,335,391,260,424,261
SteepestLocalSearchAlgorithm,StartResult,40982,39721,38986,41143,40273,40044,39812,40850,41448,41480,40700,40235,40590,40835,40881,40659,40694,40930,40100,39356,42265,40027,39750,42505,40497,42480,42647,41044,40847,39362,41215,38300,36999,41093,41482,39667,41073,38161,36234,40691,41629,37311,41034,39946,41088,42345,38140,41451,41391,38203,39037,40095,41192,39660,41407,40584,39596,39968,40854,38844,45124,42414,40640,40017,41592,41319,40542,41294,41130,37374,38436,39462,40411,37012,40854,36845,38518,40998,40072,39172,39777,41397,39338,43157,39242,39145,39708,37902,41263,40454,42680,40382,38017,42286,40232,40659,41501,40726,39315,39122,39288,43297,40507,39853,41791,40990,39887,41516,40394,41281,40024,37728,42376,39303,43714,39775,40557,42242,42044,40814,38007,38782,40559,39784,37944,39760,40985,40809,38942,38569,39345,40656,43509,38724,38624,41096,39577,40142,39089,39272,42357,38160,40183,40097,38542,39297,41218,40034,43141,40075,40324,42195,38902,41787,41982,39428,39638,43714,40868,37582,40326,39972,42251,41323,39349,40139,40632,41414,37316,38886,41162,40923,41985,40537,40748,40836,37882,41170,38981,39723,40809,39093,39654,38998,38381,41465,40547,43513,39512,38415,40757,40250,39888,39000,41632,38245,39836,41891,37214,42877
SteepestLocalSearchAlgorithm,FinalResult,664,580,238,419,557,556,308,666,291,343,227,396,565,451,629,378,525,336,297,555,240,299,454,662,284,611,429,432,303,508,307,386,521,376,320,421,282,467,337,703,369,512,437,306,299,657,387,698,491,288,521,494,510,324,254,542,506,417,244,269,612,616,469,315,382,400,522,606,388,240,347,460,364,735,692,429,605,346,465,507,541,204,299,475,760,566,581,400,487,259,532,328,408,444,773,241,430,525,399,552,341,191,401,255,730,285,616,401,631,315,388,308,303,309,351,389,354,569,754,585,355,297,421,240,407,467,397,348,615,431,541,566,451,403,651,468,559,609,457,540,553,262,493,596,532,437,492,592,243,222,530,769,453,334,732,567,313,631,471,891,503,754,601,540,429,319,435,645,633,430,423,388,392,400,447,585,654,520,609,509,309,447,548,599,384,406,354,440,333,482,654,814,454,247,175,338,728,874,378,353
