Algorithm,Type,Result 1,Result 2,Result 3,Result 4,Result 5,Result 6,Result 7,Result 8,Result 9,Result 10,Result 11,Result 12,Result 13,Result 14,Result 15,Result 16,Result 17,Result 18,Result 19,Result 20,Result 21,Result 22,Result 23,Result 24,Result 25,Result 26,Result 27,Result 28,Result 29,Result 30,Result 31,Result 32,Result 33,Result 34,Result 35,Result 36,Result 37,Result 38,Result 39,Result 40,Result 41,Result 42,Result 43,Result 44,Result 45,Result 46,Result 47,Result 48,Result 49,Result 50,Result 51,Result 52,Result 53,Result 54,Result 55,Result 56,Result 57,Result 58,Result 59,Result 60,Result 61,Result 62,Result 63,Result 64,Result 65,Result 66,Result 67,Result 68,Result 69,Result 70,Result 71,Result 72,Result 73,Result 74,Result 75,Result 76,Result 77,Result 78,Result 79,Result 80,Result 81,Result 82,Result 83,Result 84,Result 85,Result 86,Result 87,Result 88,Result 89,Result 90,Result 91,Result 92,Result 93,Result 94,Result 95,Result 96,Result 97,Result 98,Result 99,Result 100,Result 101,Result 102,Result 103,Result 104,Result 105,Result 106,Result 107,Result 108,Result 109,Result 110,Result 111,Result 112,Result 113,Result 114,Result 115,Result 116,Result 117,Result 118,Result 119,Result 120,Result 121,Result 122,Result 123,Result 124,Result 125,Result 126,Result 127,Result 128,Result 129,Result 130,Result 131,Result 132,Result 133,Result 134,Result 135,Result 136,Result 137,Result 138,Result 139,Result 140,Result 141,Result 142,Result 143,Result 144,Result 145,Result 146,Result 147,Result 148,Result 149,Result 150,Result 151,Result 152,Result 153,Result 154,Result 155,Result 156,Result 157,Result 158,Result 159,Result 160,Result 161,Result 162,Result 163,Result 164,Result 165,Result 166,Result 167,Result 168,Result 169,Result 170,Result 171,Result 172,Result 173,Result 174,Result 175,Result 176,Result 177,Result 178,Result 179,Result 180,Result 181,Result 182,Result 183,Result 184,Result 185,Result 186,Result 187,Result 188,Result 189,Result 190,Result 191,Result 192,Result 193,Result 194,Result 195,Result 196,Result 197,Result 198,Result 199,Result 200
GreedyLocalSearchAlgorithm  ,StartResult,153399  ,140305  ,149245  ,156191  ,137635  ,141844  ,147898  ,145197  ,136505  ,142644   ,151670   ,143323   ,144899   ,138052   ,150752   ,169570   ,144116   ,131851   ,140251   ,158867   ,141603   ,144636   ,147941   ,145589   ,150612   ,144308   ,141434   ,155249   ,153976   ,144654   ,149881   ,151714   ,142350   ,160310   ,137497   ,169300   ,147379   ,145651   ,140027   ,154041   ,139186   ,148261   ,149569   ,159268   ,161232   ,154681   ,155148   ,173134   ,153821   ,149884   ,136043   ,153779   ,156927   ,136102   ,140381   ,156791   ,152950   ,150530   ,149081   ,148805   ,141774   ,161372   ,143305   ,147523   ,132080   ,154371   ,152843   ,157584   ,163908   ,142684   ,146849   ,148908   ,158597   ,153050   ,132614   ,153155   ,144552   ,156412   ,164824   ,142827   ,151001   ,135199   ,138863   ,142327   ,152786   ,149376   ,151686   ,148508   ,138859   ,147162   ,140503   ,140527   ,157441   ,146581   ,165008   ,145235   ,156934   ,152370   ,149033   ,157159    ,146957    ,151637    ,158121    ,159109    ,147265    ,134591    ,142826    ,148947    ,160037    ,154861    ,152873    ,141670    ,159019    ,140045    ,164539    ,142449    ,153521    ,153795    ,132674    ,141837    ,146187    ,151968    ,168822    ,150722    ,169315    ,143896    ,133898    ,155726    ,155732    ,153561    ,165543    ,150537    ,144070    ,152521    ,161499    ,149676    ,155453    ,170320    ,145159    ,149534    ,136166    ,166771    ,138336    ,160159    ,138260    ,155134    ,146994    ,156848    ,156999    ,146551    ,142276    ,143213    ,158466    ,153649    ,149703    ,148562    ,148942    ,144398    ,142004    ,140052    ,141851    ,151040    ,151289    ,148716    ,148771    ,153862    ,158085    ,144815    ,142093    ,163193    ,155784    ,148149    ,140194    ,160606    ,138480    ,147348    ,143812    ,145257    ,160424    ,150815    ,140081    ,143859    ,153329    ,152903    ,146004    ,146177    ,138620    ,146022    ,144412    ,165946    ,140926    ,145794    ,146061    ,140891    ,154003    ,141410    ,160968    ,142366    ,142411    ,146297
GreedyLocalSearchAlgorithm  ,FinalResult,995     ,689     ,1898    ,784     ,1516    ,735     ,1166    ,2533    ,769     ,1081     ,1776     ,1781     ,969      ,1262     ,1124     ,427      ,549      ,1661     ,541      ,1178     ,735      ,1090     ,1581     ,1087     ,1151     ,856      ,976      ,1015     ,3430     ,968      ,1254     ,866      ,1131     ,1694     ,1185     ,1227     ,899      ,807      ,1363     ,1442     ,702      ,838      ,418      ,2085     ,1082     ,977      ,1761     ,736      ,2409     ,1277     ,899      ,862      ,787      ,362      ,1155     ,1004     ,585      ,1095     ,1858     ,800      ,1337     ,194      ,649      ,987      ,1577     ,405      ,1463     ,1698     ,1046     ,1980     ,851      ,1419     ,406      ,1854     ,1090     ,1328     ,527      ,920      ,393      ,641      ,1503     ,2113     ,575      ,493      ,860      ,2418     ,1191     ,1527     ,390      ,835      ,1499     ,850      ,1843     ,1094     ,906      ,1280     ,725      ,1889     ,684      ,1301      ,1536      ,344       ,1075      ,591       ,996       ,1222      ,1571      ,1214      ,2174      ,885       ,1023      ,37        ,963       ,772       ,1733      ,746       ,338       ,938       ,1456      ,598       ,688       ,737       ,1145      ,2090      ,1180      ,944       ,3169      ,906       ,2152      ,737       ,927       ,1049      ,2459      ,991       ,1355      ,1086      ,991       ,2458      ,1464      ,1569      ,1661      ,1000      ,1886      ,761       ,1659      ,554       ,940       ,814       ,235       ,1070      ,1703      ,1091      ,1305      ,958       ,827       ,1988      ,1234      ,1275      ,1712      ,456       ,2552      ,258       ,605       ,726       ,394       ,280       ,892       ,2057      ,1334      ,396       ,1480      ,1066      ,2702      ,1871      ,1200      ,1488      ,710       ,990       ,1457      ,701       ,1611      ,1181      ,239       ,1491      ,2181      ,1996      ,880       ,312       ,2272      ,1144      ,1414      ,543       ,867       ,544       ,1571      ,1851      ,2012      ,1128      ,2098      ,1175
SteepestLocalSearchAlgorithm,StartResult,144739  ,150148  ,165560  ,149216  ,146914  ,154296  ,163843  ,154945  ,152115  ,146099   ,144845   ,163464   ,143487   ,151211   ,144769   ,156974   ,136818   ,143490   ,148668   ,159327   ,153338   ,152957   ,155901   ,154038   ,141778   ,158756   ,165553   ,144979   ,140172   ,163195   ,138139   ,149922   ,155418   ,162908   ,152979   ,140725   ,145976   ,154039   ,160999   ,141631   ,154584   ,159706   ,152898   ,144702   ,151481   ,146637   ,153841   ,146672   ,155107   ,155734   ,137266   ,143069   ,150548   ,148455   ,150006   ,151539   ,161599   ,156016   ,132841   ,137019   ,155904   ,145625   ,155056   ,143559   ,154121   ,151409   ,142564   ,151814   ,148330   ,159466   ,146782   ,151112   ,137035   ,143785   ,173394   ,141502   ,144160   ,144260   ,151113   ,142861   ,142657   ,164921   ,164251   ,158987   ,147813   ,151008   ,141284   ,136802   ,153124   ,146941   ,149361   ,156129   ,151393   ,149988   ,159152   ,148541   ,140852   ,149235   ,167025   ,153145    ,148523    ,152424    ,153027    ,161484    ,144908    ,139125    ,153267    ,145754    ,163180    ,140361    ,155704    ,163027    ,148422    ,148684    ,149504    ,159352    ,173424    ,156489    ,141924    ,148423    ,158732    ,141300    ,160401    ,152948    ,152272    ,143652    ,155833    ,164798    ,170065    ,156314    ,156638    ,143605    ,156095    ,148300    ,149293    ,144409    ,129523    ,154059    ,136186    ,163518    ,147536    ,153341    ,153901    ,152687    ,155288    ,141693    ,144499    ,158394    ,147120    ,149458    ,166608    ,158991    ,141404    ,147090    ,155331    ,144444    ,161879    ,153290    ,149638    ,170186    ,150904    ,157368    ,161174    ,161250    ,154768    ,139581    ,153096    ,152674    ,156608    ,153957    ,154368    ,128768    ,156979    ,132080    ,147533    ,140348    ,148925    ,151185    ,146449    ,139831    ,152536    ,154091    ,144437    ,145883    ,145898    ,140268    ,141713    ,158605    ,150225    ,162242    ,145440    ,139761    ,152754    ,151873    ,142801    ,148519    ,158547    ,155243    ,152323    ,140754
SteepestLocalSearchAlgorithm,FinalResult,872     ,2267    ,2452    ,746     ,1312    ,1263    ,1318    ,1857    ,2168    ,784      ,1088     ,1229     ,1183     ,1221     ,862      ,687      ,861      ,641      ,897      ,359      ,3766     ,967      ,2190     ,1162     ,1676     ,1990     ,1407     ,1344     ,907      ,1485     ,1357     ,1945     ,1170     ,1005     ,1003     ,1901     ,2234     ,1697     ,877      ,901      ,844      ,1868     ,1123     ,1811     ,790      ,1212     ,2327     ,1440     ,2168     ,791      ,1603     ,2733     ,2058     ,2029     ,773      ,1520     ,2029     ,1255     ,1698     ,984      ,953      ,1812     ,1577     ,1321     ,262      ,986      ,1148     ,2311     ,571      ,1461     ,849      ,2118     ,2359     ,587      ,1870     ,2010     ,775      ,2984     ,2512     ,1178     ,1129     ,1270     ,2091     ,1262     ,1359     ,1391     ,907      ,1431     ,2307     ,1421     ,1008     ,1469     ,787      ,2223     ,1317     ,1555     ,1126     ,1958     ,1254     ,1055      ,841       ,800       ,649       ,2530      ,1345      ,766       ,1170      ,1262      ,856       ,2000      ,1226      ,1431      ,641       ,1101      ,1635      ,1660      ,2528      ,813       ,1917      ,2464      ,1575      ,2108      ,2119      ,3119      ,753       ,567       ,1680      ,451       ,1498      ,2076      ,1781      ,756       ,230       ,494       ,385       ,2291      ,1266      ,719       ,2892      ,767       ,2209      ,997       ,866       ,943       ,1494      ,1318      ,1634      ,1961      ,1151      ,1660      ,1138      ,1793      ,600       ,1849      ,1213      ,1257      ,750       ,774       ,851       ,1013      ,1547      ,2609      ,2661      ,1199      ,595       ,2240      ,980       ,1818      ,1548      ,2036      ,1617      ,984       ,1284      ,1012      ,2516      ,1861      ,1028      ,1915      ,693       ,788       ,716       ,2072      ,804       ,2107      ,1696      ,1231      ,1157      ,1504      ,1078      ,864       ,873       ,1128      ,870       ,2170      ,569       ,2174      ,1830      ,1669      ,3057      ,1185
